Country,Year,Coffee_Consumption_kg,Coffee_Price_USD_kg,Coffee_Type,Population_Millions
Pakistan,2005,7.14913098302981,10.184588538859266,Espresso,83.18473128879783
Ukraine,2006,9.777770967736044,6.308626199414963,Espresso,99.03219195029733
France,2015,9.825789348650996,6.5630544277535545,Americano,88.99512174964873
Malaysia,2006,5.769786647229946,12.920654583170435,Americano,143.20850868313462
Chile,2017,3.301992862259045,9.520021274463303,Americano,45.49678166454077
United_Kingdom,2019,3.6166745198195107,11.683811927899136,Americano,56.47891107314645
Philippines,2021,9.116811160995157,8.980309964024071,Latte,100.47878066030951
Australia,2018,9.293464034637887,6.614898286228716,Latte,90.45343549803744
Poland,2008,6.863037150988438,14.674430807511975,Latte,1.2776444152671647
Ethiopia,2019,8.12941119575929,10.222123197129372,Cappuccino,47.53053481048444
Norway,2009,7.919450011763265,5.440800941447037,Americano,38.810516017826984
United_Kingdom,2012,7.294572783912856,8.466990464022974,Cappuccino,126.14731811025634
Czech_Republic,2017,8.618215638975514,7.6227115314159075,Mocha,130.07106090185442
Indonesia,2015,7.483252984322569,6.354962154473735,Mocha,43.30007801364258
Colombia,2021,6.272018445979994,14.267839881642855,Latte,16.20860189050292
Norway,2016,3.895650900705254,13.690119950057278,Mocha,31.575090111746213
Spain,2021,7.951105152948952,6.190618281721281,Latte,27.308691438939785
Portugal,2012,5.787502942706196,7.873626779610684,Americano,36.377868533478356
Denmark,2011,4.358333472060075,12.385469308379038,Cappuccino,35.96209044231488
Denmark,2009,8.415570205934202,6.293566529542373,Latte,72.49595868624503
Turkey,2000,7.5737088028242265,10.50721348864669,Espresso,48.626565729897116
Italy,2007,9.4987165049976,11.697733363372983,Espresso,84.41344087746113
Iraq,2020,3.323533120151022,11.19369558281843,Americano,52.27605902678539
Saudi_Arabia,2021,7.193514277091945,11.770495043030506,Cappuccino,122.38686256482531
Morocco,2017,3.953915744705408,11.773695479316393,Latte,142.6680791897769
Japan,2001,9.228663882413134,14.612865118338211,Americano,61.18384954989869
Mexico,2015,2.7959953140529255,7.811487784723516,Cappuccino,8.370811683196678
Iraq,2011,7.249294451559018,13.664494668134235,Espresso,36.69715885780807
Indonesia,2008,8.32868577222424,4.239877687666175,Latte,16.176866466253216
Indonesia,2002,4.8393427229176575,7.170232596556115,Cappuccino,52.369822562123105
Romania,2021,9.633104635070474,4.535213601990447,Mocha,97.12202089284527
Philippines,2020,8.805845476688297,11.163243559514243,Latte,78.3172784327321
Ukraine,2003,4.356946397479227,5.108694078047815,Mocha,37.188476026118124
Mexico,2001,2.0603287417279894,13.302775500172508,Americano,115.32159884375585
Netherlands,2007,4.373257408944487,11.112508521692858,Cappuccino,20.590628677579637
Chile,2009,4.25048376376594,4.316969411589662,Cappuccino,35.00120029358047
Germany,2015,9.119716860007273,11.862551019780852,Cappuccino,101.73102543830855
India,2022,9.73696942603798,13.482384419826571,Cappuccino,30.38792361664116
China,2010,2.563519887762083,11.272331084283643,Latte,102.13564466590981
Denmark,2017,5.770358628266534,4.335766375285354,Mocha,146.56426119412635
Bangladesh,2021,6.386655988238366,13.437115033064472,Mocha,124.87163979222683
Egypt,2013,2.7432932906376264,12.057103042274385,Americano,24.841570514075652
Vietnam,2007,5.0199816731001805,8.162964437323826,Americano,78.55426480398478
Czech_Republic,2022,4.536659339143605,7.614932841470528,Cappuccino,63.92591295144021
Ukraine,2014,6.2884508346166985,9.27802199548184,Espresso,148.75874257177617
South_Korea,2016,7.289527197855504,13.53811926031658,Espresso,144.69570455934684
Greece,2020,7.627880883972533,6.772652870565133,Cappuccino,19.939695862864827
South_Korea,2017,3.0940401889071003,5.1106019236532125,Mocha,136.40089993043367
Israel,2005,8.503581615556971,13.511000102571549,Americano,29.819332367730354
Germany,2022,7.428336238326072,4.2891883376879525,Latte,48.59827375519964
Canada,2013,9.112599333973757,14.02096724468471,Espresso,53.65778897991056
Austria,2022,5.594688475483473,7.3631971373154075,Americano,43.736484723151406
Argentina,2002,9.151118101777532,9.590449718570945,Espresso,128.13332518187246
Vietnam,2006,8.926192978848604,5.455250772274509,Mocha,50.15992847557987
Russia,2014,5.507274658874157,13.924804663143538,Mocha,122.69402444369348
Brazil,2020,5.049146522343829,12.248198457228451,Cappuccino,149.16214565923863
Belgium,2023,9.462496119762054,14.165711452688376,Cappuccino,126.2734691362298
Australia,2015,7.721317876307501,11.515519562299787,Espresso,52.575296038709546
Saudi_Arabia,2015,9.425962771504604,6.031631544165587,Espresso,106.9766066185165
South_Africa,2007,8.375798231166504,7.3909370328487425,Americano,80.55459360166992
South_Africa,2006,6.874379514331315,9.355334326138207,Cappuccino,118.19114979862788
Denmark,2005,2.926822216030116,10.679840258962276,Mocha,23.811511802290017
Saudi_Arabia,2001,4.331845380632788,14.19105381069901,Americano,96.08205430423968
Netherlands,2021,9.750739256787131,8.223466123680529,Americano,116.27634922791846
Czech_Republic,2012,4.555376789713636,11.733792240978605,Latte,114.42346897558937
Mexico,2011,2.7460389582829663,14.57109733801904,Mocha,144.57535783496346
Sweden,2014,7.660426847354558,5.676114697569983,Americano,9.70329573686369
Romania,2008,7.872034036349474,13.48980547657503,Latte,52.521125994751294
Nigeria,2001,4.283661762297206,8.627766774325185,Cappuccino,72.00648368692438
Italy,2016,4.38137583477043,12.056639535222704,Mocha,47.1547657304201
South_Africa,2004,5.751143884070271,7.22892172610792,Cappuccino,47.15863753719816
Italy,2010,2.1743115980980443,7.673826400926017,Latte,27.24316239679903
Germany,2021,8.314584082889308,4.2984654735487275,Mocha,122.12975905075595
United_States,2018,4.536710298193005,14.685445684836555,Espresso,136.3022876132968
Malaysia,2023,8.83010481601582,12.947978327538628,Espresso,13.266776576190829
Thailand ,2006,8.42104337280027,5.033097537188425,Espresso,24.079937851986493
Finland,2001,7.291216264950265,14.994596752301518,Americano,35.03949698090612
United_States,2015,4.59899893679431,10.655270569232357,Espresso,76.8391350942712
Ethiopia,2011,6.13053249328936,13.391015017608213,Americano,118.88463296184409
Finland,2022,5.558634060783672,4.733268396056559,Americano,11.646873189977581
China,2014,4.711055089989394,8.28396296341116,Latte,95.88513486310586
Nigeria,2000,8.785090314425425,11.36616234533971,Espresso,23.250982984292545
Mexico,2012,5.868056596621322,5.170770905696717,Mocha,145.74710311356353
India,2022,8.661784782377172,9.377931225194008,Americano,134.91724119690952
Japan,2005,2.8417477931345942,8.869456619985556,Latte,142.48784449291705
United_States,2012,3.128198308802686,6.376442469209377,Americano,16.818417759823504
Malaysia,2017,9.818562440903815,7.302968194369825,Mocha,73.71742104527459
Saudi_Arabia,2002,6.702147700848717,14.638301899444807,Mocha,25.621738482757912
Brazil,2000,6.078157387992392,7.175133346109296,Espresso,90.45297706669177
Nigeria,2014,6.185248505152893,6.347687473652521,Americano,35.67812778661775
Poland,2012,3.7221501922628786,9.898300881751668,Mocha,115.82401652197665
Japan,2004,7.749631596015784,11.380538374773277,Cappuccino,96.95638749680049
Switzerland,2012,2.678244989838035,11.976024221765213,Mocha,86.16908454880304
Bangladesh,2021,6.586589704824186,12.296719029466079,Mocha,123.95884653683414
Colombia,2004,6.566150372687211,4.405157406662284,Americano,75.54068159440739
Turkey,2018,9.313507393068088,8.331364404175197,Mocha,41.207909311507
South_Africa,2020,6.209462480838883,12.513538877613993,Latte,93.48511902321313
Egypt,2023,3.096501567793436,13.953373119801423,Mocha,143.60233219747312
Chile,2017,6.5820260739853005,10.624201356660617,Cappuccino,90.57274513828665
United_Kingdom,2020,2.730621154922659,4.575375388606543,Mocha,94.81329790687518
Saudi_Arabia,2021,3.6303506823993734,8.363103864406444,Espresso,140.27785150768997
Mexico,2009,2.248868673499329,4.816498274553001,Americano,77.775989945854
Germany,2023,6.106348659675986,12.23391648953043,Cappuccino,149.45726179550408
Colombia,2007,2.676260922348579,4.6985601620983175,Latte,24.78964448642824
China,2014,5.755155028250632,6.04304173408695,Mocha,81.01893660883572
Iraq,2020,9.463560282593154,8.586542663612516,Mocha,32.722225311142836
Ukraine,2019,7.758091304154656,9.089132038263593,Latte,68.5456288827632
Switzerland,2022,2.6192933938023444,8.471298703465134,Mocha,26.415512515763446
Iraq,2021,3.7936784976707454,9.097363112665999,Espresso,34.156786957345105
Netherlands,2003,7.389299359147474,11.845630672222198,Cappuccino,32.40920739520726
Chile,2001,9.15761488819347,8.061957052510957,Mocha,48.68466951457718
Vietnam,2023,2.26334869411163,10.02525505065681,Latte,21.056150143306628
Brazil,2005,8.499609053764752,7.337061832816055,Latte,121.59198407127741
Nigeria,2002,6.49451104270647,7.889902445995309,Cappuccino,33.880663996539816
Indonesia,2006,6.368730602371141,10.751788549462889,Espresso,63.06878027636289
Switzerland,2009,9.662505462026864,9.39544116800722,Cappuccino,3.3925135962736213
Austria,2022,7.9811569007741845,11.953399243452093,Mocha,16.627349948985536
Vietnam,2005,8.800950944448896,10.165924468569248,Espresso,134.54451316157449
Chile,2015,4.831964556357334,12.839314939222602,Espresso,125.73687037222636
Brazil,2001,6.434912326627279,8.877490342941883,Latte,126.297445415824
Brazil,2023,6.923245419422166,9.401369818534818,Espresso,62.2916591709737
Sweden,2016,4.572671522899721,11.369684837910334,Mocha,22.088089028897965
China,2012,6.561984999579196,6.433683388532538,Mocha,17.0762837026531
Denmark,2000,3.8932430358377106,8.24522490624387,Mocha,91.2348059953066
Egypt,2005,3.1470053685459165,10.873253684128786,Americano,124.40079498138581
Switzerland,2004,4.991762074218661,4.3176389619231,Espresso,135.11705783889622
Peru,2012,7.914317029971496,8.806685769973358,Espresso,44.021015933473755
Germany,2022,9.329497184591101,10.587349299367286,Mocha,48.83295890518458
Mexico,2017,5.66171241198586,14.641130851760176,Latte,16.030621872352274
Poland,2011,7.1425895062034535,13.647182177794383,Espresso,116.38705860093378
Colombia,2006,2.824297047800804,7.088161482369239,Americano,42.07785039704969
Norway,2014,9.23571006841863,9.579311144318172,Espresso,72.65849096495101
Greece,2002,6.548833708559475,4.620558099261005,Cappuccino,139.40569837479603
Peru,2015,8.242705981001256,6.648298562995878,Americano,113.0801438184156
Peru,2000,8.35552960737115,12.523414548748992,Latte,8.857946547071695
United_States,2015,4.051844210944847,5.35645413502879,Americano,2.2150345744550215
Indonesia,2023,6.233395625454796,6.834595773173523,Americano,118.32378095618078
Belgium,2011,9.683838012487819,14.384467519093887,Espresso,83.32253530982565
South_Africa,2018,2.717076358566622,13.062413805417037,Americano,108.32982699504242
China,2007,7.464399184236507,12.600104839138032,Mocha,24.36548295216541
Argentina,2022,9.698112624281375,13.510132393323724,Americano,130.9351296456224
Netherlands,2011,4.404616864432177,12.245662552405893,Espresso,116.22542187315483
Netherlands,2014,8.891583371234784,5.326448377300585,Mocha,133.73499819413743
Thailand ,2001,9.469260363266173,9.682174591337546,Latte,51.823316315963154
South_Korea,2016,7.9766896751586005,8.886683128825542,Cappuccino,42.080074097203706
Egypt,2006,3.850626498455666,7.422667360974181,Americano,23.607984548665108
Indonesia,2012,4.672005750612751,13.17444450691566,Mocha,139.58318768410257
Poland,2000,2.286474355341846,9.10553122611657,Mocha,27.347551330118264
Ukraine,2005,8.651625873962843,4.663273614933047,Latte,18.77826782301425
Canada,2012,8.796889492088638,7.0246214209229505,Latte,29.70905313903057
Canada,2010,7.061682479729542,6.514831638323896,Cappuccino,115.93587728725689
Malaysia,2009,4.820222810110811,13.76226773292412,Cappuccino,133.53985601244926
Mexico,2015,2.6144882211193643,11.121819107028998,Espresso,121.82610501796722
Kenya,2023,8.024460879319275,10.164138924702826,Cappuccino,84.92254437782142
Ukraine,2022,7.812209548879383,9.573141658465754,Cappuccino,149.08875336588073
Czech_Republic,2019,9.300820173911209,11.151243302956122,Mocha,11.259255609523867
Colombia,2016,7.8442561680428975,12.303631014548372,Americano,130.2115599954222
Czech_Republic,2016,8.629559537952016,10.09823176414661,Americano,64.72936539535156
Portugal,2003,7.967636943231996,14.321139566678717,Cappuccino,68.8132299571145
Bangladesh,2004,7.045497506498531,14.74517587715423,Espresso,20.011639154040797
Australia,2022,5.415731153528074,14.948765482697054,Espresso,5.981513178720434
Ethiopia,2013,9.216938469138222,11.363302210975093,Americano,48.177620584345554
South_Korea,2019,7.2077485752597585,14.258825134314662,Latte,27.05317643397546
South_Africa,2009,5.1868425757272725,8.449276648387501,Mocha,73.01747465462543
Turkey,2013,2.667754361455658,13.455516303721238,Cappuccino,22.95224838201202
China,2000,4.325638847235057,14.00091728613649,Mocha,21.551232738839087
Poland,2010,6.349813878641318,13.945545195655031,Cappuccino,131.66986863147358
Mexico,2022,4.205082960129556,13.139309111992198,Cappuccino,138.27291049763494
Spain,2017,3.769882783343217,8.472590778053755,Americano,144.66821507959858
Russia,2015,6.2191481127027775,5.747982301788078,Mocha,102.39486398821288
Egypt,2017,3.3585627671658767,7.673519919788904,Mocha,115.88145921458454
Colombia,2007,8.403280506600828,12.440174262279022,Latte,125.53192853115175
Switzerland,2009,5.874945210741264,6.561740624629728,Latte,99.179386808979
Spain,2009,6.590902191701201,9.260992713085695,Mocha,50.206222600676846
Switzerland,2004,3.1790661407787884,10.219394697831392,Latte,24.30166276659509
United_Kingdom,2009,4.596610685034939,10.642444186816629,Latte,36.35372276656437
Belgium,2017,5.280717466089223,14.292981032166784,Cappuccino,126.22169365933944
Russia,2020,8.465702644132023,11.276423224557494,Americano,104.71848850473934
Romania,2023,8.161276184689221,12.649286976850325,Cappuccino,68.91356876539659
Ethiopia,2005,3.783819798301451,10.400661826807967,Latte,5.3813564998874535
Egypt,2002,6.929432652856062,13.169383507481596,Cappuccino,40.664451194648585
Romania,2007,3.9476508621759807,6.900299743767391,Cappuccino,109.6057264757388
Greece,2008,9.905977245521964,6.308654388356682,Espresso,77.34569802915841
Sweden,2004,9.616991025046964,14.189520536337668,Cappuccino,65.89434167788505
Spain,2001,6.506117764164964,11.628289639931163,Cappuccino,47.73823071620625
Ukraine,2001,7.591220575153144,11.386781347640433,Americano,91.43284275597657
South_Korea,2006,8.41144305766916,9.140247624912949,Mocha,144.9914224203817
Chile,2016,7.767987360359231,8.143669852228616,Espresso,135.2674228513284
Indonesia,2009,7.598629528659367,10.112603139265026,Espresso,5.544192774558022
Poland,2011,9.668432063596224,5.326229843638338,Espresso,72.66211956493342
Australia,2001,6.771648850458266,9.001838171914185,Espresso,50.090925408995204
Czech_Republic,2009,7.090421374552445,9.00904474912029,Americano,77.08009468863034
Mexico,2019,8.79415000350545,9.921701642386918,Mocha,91.3258397908855
Belgium,2000,7.359126942867254,10.981541758039224,Americano,30.804182131634473
France,2003,7.86346097614018,14.530502025838983,Espresso,117.45364236269019
India,2012,3.8733494895731395,11.173860398009326,Mocha,71.78513946280898
Pakistan,2011,4.970135392920567,13.720976671487527,Americano,148.80890217983867
Greece,2010,3.178410765695144,10.119342476160801,Mocha,4.743980475790621
Portugal,2009,6.046123538678444,10.896206708902387,Americano,29.268157251782316
United_Kingdom,2014,5.6458192054419705,4.768206484205265,Mocha,103.75484028349932
United_States,2004,9.977302514235655,5.465900951728571,Americano,104.58178223230826
Israel,2016,6.88966922252434,10.376374787172935,Espresso,87.7460454381248
Netherlands,2004,8.291558585555386,8.352841569538322,Espresso,145.82204427490367
Japan,2001,4.672117366061234,12.78691571852052,Espresso,62.88193629927008
Norway,2008,8.652362650742372,9.974956623615936,Americano,63.13848499806039
Switzerland,2005,6.920679731901467,13.705201428464717,Mocha,136.66097812040184
Pakistan,2017,7.575938652787507,14.695648463085204,Mocha,81.22782551752479
Turkey,2013,4.355446223595635,5.6239870363363345,Latte,53.705421576254466
Malaysia,2018,6.389107133564617,8.343105268211893,Cappuccino,108.121759889245
Spain,2013,7.072295787308869,11.314791277618339,Espresso,93.33092210994158
Ethiopia,2007,6.712757406532648,7.360376309403847,Espresso,46.65509749270213
China,2016,9.321549691396532,6.937355714936446,Espresso,45.39139091410113
Netherlands,2002,9.186181315940427,12.951124166917204,Latte,59.94630683156096
Romania,2009,9.767872463014964,14.784163159646173,Latte,11.671389783368852
France,2016,7.339424048055915,12.511836643722296,Latte,141.44991847065822
Morocco,2010,9.775313041005477,9.760442850845248,Espresso,28.269985989303095
Russia,2007,8.65982400025527,8.867623551398463,Mocha,29.879821046830358
Finland,2000,4.166657122719674,9.936124925834015,Espresso,97.40872234754457
Indonesia,2012,5.419485356410377,9.091236724065094,Latte,108.91281004767188
Poland,2020,3.9071395375120783,9.53176862464235,Latte,110.78848348038099
Sweden,2003,2.0335772866445216,6.237983555821504,Cappuccino,56.88617850213043
Greece,2006,3.504390025175269,13.941161442402604,Americano,131.1260139835789
Philippines,2013,2.0324846902950053,12.29988501675595,Cappuccino,82.05586020045861
Norway,2004,7.75870769080392,11.49075164962542,Cappuccino,66.34954527222077
Thailand ,2023,5.404274381769596,14.449174680719205,Espresso,121.74758266898444
Canada,2010,4.500597816622866,7.128337651041218,Americano,37.29062613435182
Denmark,2016,8.093767128761503,4.892753519829757,Americano,129.16763107189234
Poland,2004,8.659894196957161,13.087525263908649,Espresso,81.2855797901742
Argentina,2019,9.80239630919904,14.982586600141804,Mocha,135.10866549329734
Argentina,2002,7.136108677401929,10.362756818222193,Espresso,31.040267127308116
Israel,2004,5.692231668320414,4.646903267039501,Mocha,140.47339832436145
China,2014,4.442114412859487,12.585148441704353,Mocha,103.49363455388612
Finland,2018,3.7785456737138103,4.811239537304257,Americano,93.13095049355546
Philippines,2015,3.7034076038608097,9.940153848852093,Espresso,63.888060402968094
Australia,2007,5.27351499775839,7.052857216315798,Espresso,143.49093499489288
Pakistan,2012,9.934290842303438,14.06529458651635,Americano,67.1440246184154
United_Kingdom,2015,2.006829579499226,8.964643345854334,Cappuccino,75.2828999146888
Indonesia,2002,3.5776471778480063,13.883096833264087,Espresso,117.44321817921157
Turkey,2000,3.5071438592285906,7.289891937800244,Latte,43.44152201229321
Denmark,2008,7.736955884258339,8.260988422034863,Latte,44.43280160925498
Thailand ,2008,4.819877820784495,14.418311070717886,Espresso,116.51935545556178
South_Africa,2021,5.658086436734565,6.214458960247989,Mocha,20.15838858932608
Japan,2016,3.1889930437592398,10.363512668162596,Americano,123.62171352366047
Argentina,2023,5.239976311015582,8.273613614161224,Mocha,94.15107623816739
Kenya,2001,2.8255984952466884,12.515835735756001,Latte,81.32348119408739
Netherlands,2008,6.264346303108665,5.422260082884931,Latte,35.13729794480235
Netherlands,2023,2.7835069230628475,8.809364659051354,Americano,118.16885723231691
Russia,2018,8.324067049385249,11.688258895297896,Latte,120.93801033680363
Finland,2012,6.532813740323916,8.477178585067758,Cappuccino,72.95833831360116
Austria,2004,7.791742990188135,4.6438491320291435,Latte,58.986177253724115
Indonesia,2008,5.348131093221471,11.756234874688783,Mocha,37.678113791067034
Finland,2012,5.051930345937818,9.535181604534813,Mocha,113.38086854628706
Morocco,2000,2.785671112390909,4.124395553481106,Cappuccino,96.27833654587923
Peru,2014,6.190844856342581,10.739214847512104,Mocha,31.7880233756618
Portugal,2003,6.116017318856736,14.11869124781665,Mocha,119.37574387305021
Belgium,2003,5.744816355596843,5.221285430328579,Mocha,132.44859169041047
Saudi_Arabia,2019,7.924146917459594,10.49738358510086,Espresso,9.827842149488635
Denmark,2009,8.660035200258836,12.015357699388934,Cappuccino,116.09067506558215
Morocco,2005,8.006317399588065,4.77851037154336,Cappuccino,128.06748808072024
Spain,2023,3.1509259424547507,4.2487700398060495,Latte,148.7346770217075
Colombia,2011,6.976476074256865,9.10615453309442,Cappuccino,36.40262334166767
Saudi_Arabia,2019,2.642584845516267,12.703053559578002,Americano,56.27947757692367
Pakistan,2015,7.556978299523812,5.767913511092612,Cappuccino,144.962472737931
Belgium,2002,5.0547127724890135,13.203009994364152,Americano,15.008316993744081
Italy,2013,3.059991650130293,11.222349809659558,Mocha,79.03246874329837
Belgium,2000,8.896406855809023,7.653906165673343,Americano,76.50494239584526
China,2009,6.912066712311499,9.674083783416943,Espresso,91.37561309329338
Spain,2014,4.83779974358022,14.621324776994124,Mocha,50.28809961209722
Finland,2006,2.2458174372039963,6.380806676955727,Americano,138.96179521209692
China,2003,6.298482072028884,9.494889375184442,Mocha,41.23912788290185
Malaysia,2013,9.38580702788986,10.869352117183828,Espresso,97.80463212007595
Egypt,2023,6.771038661618926,5.518160660232329,Mocha,74.89312639048549
Brazil,2015,9.773204836955944,4.478742974856406,Mocha,40.73434441953191
Vietnam,2013,3.091608946163668,4.148059482246184,Cappuccino,29.139215562641624
Japan,2002,6.546440836758695,7.571621422600178,Latte,143.52775651439117
Japan,2016,8.385000384051436,4.813420239333519,Americano,84.63242777777211
Chile,2020,6.20432584900573,12.841469477952261,Latte,91.02444592144182
United_Kingdom,2013,2.7285308478997807,14.970514798779206,Espresso,117.65142339725477
South_Korea,2017,6.663088012377742,4.674342039079105,Espresso,13.102772131367693
Philippines,2002,6.893903246739773,8.759989035267836,Mocha,107.35087590172003
Malaysia,2021,7.8296739878028205,4.283053352808323,Latte,25.605880498275738
Iraq,2018,8.089692121323791,5.473899798329896,Americano,111.33168167639194
Poland,2002,8.166181505684857,7.552148170017414,Americano,22.057972072479213
Iraq,2011,7.307555149111728,8.330680343634148,Mocha,125.04156128116584
Iraq,2021,3.726489491349265,14.33761241071504,Americano,102.47142284832486
Switzerland,2004,5.233886046715835,8.354204896325854,Cappuccino,58.497653039010636
Japan,2009,8.20903978091519,9.459054249631425,Latte,54.46633214148493
Australia,2008,9.627415867206505,6.70141705101253,Espresso,23.193112469832016
Mexico,2000,2.631575718692976,4.00137652632233,Americano,135.70395000915136
Italy,2012,6.284293422377559,13.892679024064487,Americano,18.660861654473052
Malaysia,2002,4.5001781705944515,4.898862327399353,Americano,71.33953089083971
Spain,2018,3.803151154534638,14.60673725139852,Mocha,36.24124976368072
Germany,2010,6.04648546815772,5.439285145102863,Espresso,149.45279869483488
Portugal,2015,6.848714724452294,10.653663288254844,Latte,88.29076367628603
France,2005,2.07817785135585,14.993516466423007,Americano,23.28809100526091
Pakistan,2023,8.241652577609528,5.523110556766435,Cappuccino,100.46703564564925
Pakistan,2002,8.55905705007558,8.663373934338066,Mocha,148.74974356616016
Argentina,2018,9.724086596543465,12.584660358686241,Latte,91.15144881169073
Portugal,2005,3.4451498657975597,4.354091648349651,Americano,69.14948508887298
Nigeria,2007,6.756420498887584,11.58761026254049,Latte,44.69724812117954
United_States,2021,5.413002987811156,4.884106716798795,Mocha,14.726388809486426
Malaysia,2012,4.678622812442805,6.60172156500549,Cappuccino,35.008698549493246
Argentina,2011,6.525067611500037,5.760837787426965,Americano,83.4894961551662
Israel,2009,8.259064745788402,13.980700748116298,Cappuccino,113.31406909878775
Saudi_Arabia,2002,2.184422267561681,5.9850238845984896,Mocha,131.8117026442178
China,2003,9.755200900529495,4.444775050666729,Cappuccino,119.2631253055279
Romania,2000,8.479052685645687,10.463882462925383,Mocha,19.694315004490235
Canada,2012,8.009229629164627,7.807990179506723,Cappuccino,116.24552286694396
Pakistan,2023,8.083099057444027,8.46276842705503,Latte,87.65907737572503
Denmark,2003,5.112485676949221,5.3096901934880165,Latte,70.89702606821874
Canada,2021,8.01296440675851,12.23057940576514,Mocha,86.34185365234002
Bangladesh,2010,5.094161668823661,10.617090146078699,Latte,2.203223987100639
China,2018,9.189654636598345,8.006387492231081,Cappuccino,11.091806202682994
Finland,2010,3.4177790664517573,5.887324381394496,Cappuccino,79.3515425818742
Chile,2011,4.338779393721212,10.527969130876164,Americano,26.869268172752083
Australia,2010,6.410700341592609,12.56457007458115,Mocha,82.28560186788155
Brazil,2005,4.55368828709818,7.436370122539143,Latte,53.77782220934746
South_Korea,2011,5.393897962362187,4.284464218924568,Mocha,136.20439108053816
Indonesia,2008,5.9393815151887575,6.3577838322828235,Latte,142.5028306683636
Malaysia,2009,8.85082679050807,11.506376007821121,Americano,146.9878328472094
Colombia,2002,6.1855380288695425,14.88006015202615,Cappuccino,134.94176138653998
Canada,2002,4.899678788916484,4.147138633496541,Cappuccino,147.8977368276576
Saudi_Arabia,2019,3.9818893122809262,7.367689183453108,Espresso,106.21592173516491
Thailand ,2022,5.2694078303375775,4.682229574937227,Mocha,144.12079970525667
Germany,2015,6.125888835314959,7.479842165393354,Latte,96.62707735306724
Denmark,2002,7.968918857625891,8.465057774401634,Espresso,121.57291682597231
Chile,2009,2.9683902093787093,14.129483011408805,Mocha,20.654588915832832
Indonesia,2023,3.772873505913207,4.886168793454766,Latte,102.70733855278114
Russia,2010,5.037232126949386,12.54847458372347,Americano,139.7343930909537
Australia,2007,4.883187240956117,8.350878356692597,Mocha,81.46718798838164
Greece,2005,5.133984700841694,12.923891346336205,Latte,28.836137316016078
Israel,2019,8.348170117122596,9.647424038581836,Cappuccino,79.50639554802521
Thailand ,2010,4.593235223697385,4.432102427277511,Mocha,106.33420811486376
Malaysia,2020,6.015185443221317,14.408264731863227,Latte,115.69848636551228
Sweden,2011,6.991256262863172,4.9100746977797405,Cappuccino,79.0315994798656
Chile,2015,3.857428401468841,10.574518527871318,Cappuccino,33.38783560857886
United_States,2017,7.749563097180311,13.654345392268674,Espresso,139.07662949823336
Kenya,2012,6.376890557906248,4.877467775252133,Latte,116.2689950515502
Portugal,2021,5.574249304251024,10.092827272576141,Espresso,41.332571692023
Vietnam,2002,8.47827221390651,13.067188630768975,Espresso,121.96012469205978
Denmark,2014,3.947962073481456,14.849571795103754,Americano,52.83153477819081
Indonesia,2021,9.065407764914585,11.967601408954234,Espresso,47.55227035558873
Nigeria,2020,6.48838988293363,7.06167813009623,Espresso,129.59841747472447
Portugal,2013,6.873399035037266,11.695273628299503,Americano,131.11204581575106
Russia,2017,9.000471713351542,11.763434462384033,Americano,60.373729020027895
Norway,2013,8.540661502794688,11.69962613315079,Mocha,2.3294979571531123
Austria,2004,6.812496550575203,13.396864808024162,Espresso,28.79827758859879
Denmark,2020,8.025501630785392,4.9611806877144,Cappuccino,136.48515290545924
South_Africa,2013,5.466555921863175,5.192618299569768,Americano,134.91365122120362
Belgium,2007,6.37902202799797,11.046788366481138,Latte,68.54836746592369
Switzerland,2022,2.496561093668089,14.492692057080067,Mocha,46.31338938410591
Finland,2014,2.7188633440003747,9.124225028111706,Mocha,46.109495523670574
France,2014,8.635403233490656,14.566189717882427,Espresso,134.68202559165218
Italy,2018,2.4773732454599733,14.318937854677694,Cappuccino,49.38526333535196
Ukraine,2019,3.3551930050608583,13.932007120577515,Americano,77.22545870127632
Ukraine,2005,8.366661271603533,14.008360723504937,Latte,109.92064653834177
Thailand ,2018,2.0091676050260503,13.881506726607846,Espresso,32.21267519980341
Philippines,2007,4.259234630766914,13.018783218931004,Cappuccino,38.82202315629815
Italy,2005,6.672309262612974,11.644768544658634,Espresso,54.35122207117389
Russia,2019,6.763599451754373,4.2684899645186904,Espresso,98.47928501276111
Vietnam,2022,8.217223265835788,5.454789513716577,Mocha,122.80610702080286
Vietnam,2014,6.0474100359373635,5.476552599846139,Latte,82.45915873631893
Israel,2002,6.075214956247763,4.258943127075488,Latte,20.80638176079393
Malaysia,2009,7.8024846043256035,5.283719452660003,Latte,67.49058293738844
China,2014,5.988995706130268,14.117210769238168,Latte,20.025917596355903
Italy,2023,6.867928692508935,11.301847156018646,Americano,14.156278280337602
Malaysia,2015,9.182192546040408,7.432803201249647,Americano,88.85289870786573
Denmark,2016,5.211608060898976,12.72696013460348,Latte,143.47560465789053
Japan,2018,5.081000567353778,9.37206435650336,Cappuccino,125.80416316677486
Ukraine,2010,2.0283919349181705,5.5633974060746425,Americano,116.39621811883146
United_Kingdom,2015,6.907410092169855,13.729522893491419,Americano,109.33133891393473
Mexico,2004,2.238175259257056,7.725281408601198,Cappuccino,134.67205071321894
Philippines,2004,6.03318791782653,11.687451535828835,Latte,113.17242753727388
Poland,2013,8.433870312257813,7.196535765495682,Espresso,94.40472444981495
